id,x,y
19131_20,686807.9258,4821154.538
19132_20,686657.9548,4821147.216
19133_20,686604.6665,4821144.29
19134_20,686970.5766,4821107.836
19135_20,686872.2296,4821072.394
19136_20,686972.6096,4821062.665
19137_20,686872.2845,4821024.811
19138_20,686981.8938,4821010.522
19139_20,686972.2957,4820965.195
1913_13,678691.9391,4820300.114
19140_20,686902.5116,4820959.118
19141_20,686866.4445,4820960.364
19142_20,686867.3863,4820925.593
19143_20,686975.8923,4820900.489
19144_20,686873.2568,4820890.47
19145_20,686804.9022,4820872.222
19146_20,686926.5451,4820861.206
19147_20,686980.2174,4820806.791
19148_20,686920.9855,4820803.237
19149_20,686979.4463,4820781.199
1914_13,678632.1829,4820258.415
19150_20,686888.0823,4820729.551
19151_20,686818.2129,4820740.246
19152_20,686966.4161,4820724.269
19153_20,686814.8692,4820708.261
19154_20,686751.5682,4820704.731
19155_20,686848.5588,4820661.288
19156_20,686917.0323,4820595.862
19157_20,686886.2992,4820599.459
19158_20,686858.2515,4820595.722
19159_20,686831.7826,4820594.881
1915_13,678727.5032,4820239.313
19160_20,686762.0198,4820679.091
19161_20,686483.0084,4821341.81
19162_20,686257.9893,4821336.327
19163_20,686337.4631,4821295.215
19164_20,686369.9731,4821267.481
19165_20,686435.6851,4821235.447
19166_20,686399.6485,4821255.969
19167_20,686297.4549,4821254.966
19168_20,686334.9881,4821218.838
19169_20,686479.9756,4821242.918
1916_13,679113.774,4820228.294
19170_18,686881.6876,4822448.959
19171_18,686942.1448,4822452.424
19172_18,686740.2784,4822454.442
19173_18,686867.2888,4822434.343
19174_18,686829.7465,4822440.805
19175_18,686698.2738,4822438.934
19176_18,686971.6708,4822407.576
19177_18,686902.9261,4822410.237
19178_18,686792.6188,4822414.227
19179_18,686745.0668,4822410.584
1917_13,679148,4820194.306
19180_18,686890.0452,4822395.085
19181_18,686802.284,4822387.252
19182_18,686782.1946,4822378.903
19183_18,686945.65,4822377.294
19184_18,686875.0429,4822378.184
19185_18,686978.0046,4822344.568
19186_18,686499.8669,4822982.043
19187_18,686454.0493,4822968.985
19188_18,686502.1224,4822935.881
19189_18,686407.4178,4822922.101
1918_13,679092.4196,4820164.618
19190_18,686502.3175,4822905.699
19191_18,686465.8268,4822881.626
19192_18,686501.4854,4822863.853
19193_18,686448.1331,4822844.721
19194_18,686502.8357,4822840.222
19195_18,686503.4666,4822817.585
19196_18,686445.2131,4822793.831
19197_18,686508.1727,4822725.007
19198_18,686451.3305,4822694.689
19199_18,686517.4326,4822559.263
1919_13,679048.2906,4820145.047
191_7,685817.08,4825431.582
19200_18,686883.4707,4822987.907
19201_18,686866.4232,4822989.401
19202_18,686848.9886,4822987.901
19203_18,686791.6617,4822987.075
19204_18,686773.7028,4822986.322
19205_18,686717.7079,4822984.89
19206_18,686697.716,4822983.899
19207_18,686680.3241,4822983.625
19208_18,686550.351,4822978.717
19209_18,686911.875,4822953.233
1920_13,678639.1598,4820197.104
19210_18,686930.8001,4822954.364
19211_18,686874.665,4822952.745
19212_18,686857.4773,4822952.063
19213_18,686800.5649,4822950.892
19214_18,686784.2489,4822949.691
19215_18,686765.6744,4822952.276
19216_18,686713.5504,4822948.073
19217_18,686952.9073,4822956.552
19218_18,686656.2205,4822946.808
19219_18,686673.8471,4822929.157
1921_13,678863.0267,4820184.43
19220_18,686603.6424,4822908.278
19221_18,686943.6657,4822907.668
19222_18,686925.8989,4822906.894
19223_18,686853.0394,4822905.437
19224_18,686571.8883,4822902.685
19225_18,686797.8796,4822901.819
19226_18,686779.5916,4822903.255
19227_18,686761.081,4822903.444
19228_18,686741.0038,4822901.56
19229_18,686599.2136,4822939.075
1922_13,678830.8519,4820178.916
19230_18,686590.3043,4822956.61
19231_18,686700.4349,4822890.724
19232_18,686932.5527,4822868.748
19233_18,686910.8875,4822871.043
19234_18,686877.393,4822869.916
19235_18,686656.0589,4822867.297
19236_18,686968.7844,4822856.05
19237_18,686803.171,4822867.66
19238_18,686784.4684,4822866.926
19239_18,686731.0521,4822866.194
1923_13,678639.3457,4820164.201
19240_18,686899.0338,4822824.135
19241_18,686879.3955,4822822.385
19242_18,686862.6924,4822823.458
19243_18,686844.3221,4822822.278
19244_18,686609.4305,4822858.644
19245_18,686629.5779,4822867.904
19246_18,686588.1036,4822855.041
19247_18,686935.7867,4822819.477
19248_18,686806.2007,4822820.69
19249_18,686732.8626,4822819.438
1924_13,678928.8941,4820135.168
19250_18,686881.8522,4822785.084
19251_18,686865.5728,4822784.888
19252_18,686828.8992,4822783.898
19253_18,686774.0869,4822782.569
19254_18,686756.4877,4822781.624
19255_18,686735.7765,4822781.801
19256_18,686708.7315,4822780.829
19257_18,686922.9728,4822743.1
19258_18,686593.843,4822782.414
19259_18,686660.9236,4822793.514
1925_13,678834.2748,4820126.509
19260_18,686660.3993,4822811.382
19261_18,686887.6708,4822742.286
19262_18,686868.7519,4822741.93
19263_18,686813.2477,4822740.641
19264_18,686737.1207,4822736.407
19265_18,686571.0897,4822729.467
19266_18,686707.6586,4822715.412
19267_18,686906.9281,4822701.626
19268_18,686886.4791,4822702.711
19269_18,686813.9396,4822699.163
1926_13,678760.6289,4820135.787
19270_18,686795.4077,4822698.761
19271_18,686758.1763,4822699.054
19272_18,686739.8639,4822697.612
19273_18,686713.6205,4822697.959
19274_18,686658.7259,4822736.044
19275_18,686663.4625,4822717.235
19276_18,686574.7503,4822622.131
19277_18,686962.917,4822658.372
19278_18,686944.8331,4822659.637
19279_18,686889.0699,4822658.189
1927_13,678885.9934,4820107.063
19280_18,686868.7519,4822655.766
19281_18,686851.9817,4822657.397
19282_18,686979.5408,4822651.809
19283_18,686794.4476,4822655.665
19284_18,686775.1445,4822653.084
19285_18,686738.6325,4822653.209
19286_18,686714.2941,4822653.349
19287_18,686948.637,4822617.782
19288_18,686888.7498,4822616.395
19289_18,686969.4976,4822611.024
1928_13,679275.0622,4820093.283
19290_18,686789.714,4822616.602
19291_18,686769.2924,4822614.234
19292_18,686663.4077,4822650.179
19293_18,686939.3467,4822573.253
19294_18,686918.3825,4822574.344
19295_18,686879.3498,4822573.89
19296_18,686818.536,4822573.003
19297_18,686795.3376,4822569.459
19298_18,686757.7648,4822570.544
19299_18,686682.1743,4822565.024
1929_13,678723.0988,4820108.505
192_7,685952.5182,4825387.596
19300_18,686729.3543,4822550.454
19301_18,686957.8298,4822541.097
19302_18,686887.0795,4822531.828
19303_18,686907.0714,4822523.933
19304_18,686845.0902,4822531.206
19305_18,686823.9126,4822532.517
19306_18,686765.8816,4822529.517
19307_18,686740.4979,4822530.856
19308_18,686926.4841,4822511.443
19309_18,686880.0904,4822486.608
1930_13,678831.998,4820083.541
19310_18,686855.8253,4822487.601
19311_18,686831.1181,4822487.754
19312_18,686742.4913,4822485.705
19313_18,686969.0313,4822485.172
19314_18,686697.6033,4822478.597
19315_18,686827.3691,4822464.08
19316_18,686697.5149,4822457.947
19317_18,686785.648,4822455.594
19318_18,686928.5172,4822437.657
19319_18,686787.0653,4822435.072
1931_13,678798.5705,4820079.628
19320_18,686740.8392,4822433.048
19321_18,686916.4471,4822424.611
19322_18,686843.9106,4822415.211
19323_18,686699.9563,4822418.5
19324_18,686958.2809,4822394.805
19325_18,686756.6675,4822380.525
19326_18,686896.126,4822365.492
19327_18,686915.1395,4822357.378
19328_18,686935.3447,4822354.096
19329_18,686950.8469,4822247.617
1932_13,678931.7257,4820095.636
19330_22,684284.256,4821296.751
19331_22,684235.744,4821289.646
19332_22,684188.2073,4821289.604
19333_22,684138.9332,4821295.48
19334_22,683927.9594,4821283.752
19335_22,683908.7356,4821282.883
19336_22,683887.5154,4821281.472
19337_22,683785.6845,4821279.122
19338_22,683680.5161,4821286.818
19339_22,683624.1738,4821285.468
1933_13,678990.5644,4820017.942
19340_22,683577.5057,4821284.913
19341_22,683479.302,4821241.278
19342_22,684115.2289,4821258.005
19343_22,683676.6848,4821267.872
19344_22,683626.3013,4821266.436
19345_22,684189.14,4821241.439
19346_22,683529.9203,4821260.953
19347_22,683817.1522,4821237.004
19348_22,683857.0567,4821238.44
19349_22,684070.9962,4821229.671
1934_13,678987.1354,4819990.9
19350_22,683526.0645,4821244.045
19351_22,684028.7935,4821232.387
19352_22,683530.9718,4821229.528
19353_22,684263.8222,4821205.973
19354_22,684072.1331,4821199.56
19355_22,683531.301,4821215.534
19356_22,683730.6284,4821202.842
19357_22,684029.778,4821200.325
19358_22,683531.0907,4821198.362
19359_22,683950.6701,4821191.043
1935_13,679056.0965,4819982.378
19360_22,683900.8656,4821188.13
19361_22,683848.5984,4821188.172
19362_22,683816.3871,4821187.922
19363_22,683576.7559,4821190.358
19364_22,683536.254,4821173.344
19365_22,683503.4575,4821171.92
19366_22,683487.7206,4821172.563
19367_22,683470.9291,4821173.13
19368_22,683580.1423,4821174.246
19369_22,683731.9695,4821143.525
1936_13,679084.3119,4819978.821
19370_22,684196.7722,4821159.512
19371_22,683817.6276,4821137.377
19372_22,683791.8659,4821142.141
19373_22,683952.6238,4821140.111
19374_22,683580.758,4821144.427
19375_22,683902.1611,4821139.172
19376_22,683853.3137,4821137.069
19377_22,683681.5738,4821125.011
19378_22,683733.7983,4821119.656
19379_22,684134.9586,4821106.385
1937_13,678642.8783,4820057.728
19380_22,684087.62,4821103.791
19381_22,683682.6833,4821107.37
19382_22,684207.5591,4821093.644
19383_22,683736.9805,4821094.891
19384_22,683940.4745,4821085.875
19385_22,683861.7658,4821087.722
19386_22,683838.8387,4821085.4
19387_22,683813.0922,4821086.896
19388_22,683783.9289,4821086.259
19389_22,684091.1466,4821067.23
1938_13,678692.2134,4820061.142
19390_22,683736.0478,4821069.516
19391_22,683580.5781,4821077.146
19392_22,683581.8918,4821058.181
19393_22,684041.1379,4821045.989
19394_22,683864.2713,4821037.345
19395_22,683838.4333,4821036.01
19396_22,683814.1651,4821035.403
19397_22,683684.4968,4821043.285
19398_22,683641.3767,4821044.221
19399_22,683581.8949,4821040.356
1939_13,678826.4902,4820057.996
193_7,685935.3457,4825387.319
19400_22,684096.3434,4821032.312
19401_22,683687.0328,4821021.9
19402_22,684093.1003,4821000.296
19403_22,683993.5982,4820993.581
19404_22,683733.7038,4821005.554
19405_22,683941.0688,4820988.445
19406_22,683915.8862,4820987.729
19407_22,683815.6586,4820986.406
19408_22,683790.1103,4820984.59
19409_22,683735.6607,4820985.955
1940_13,678937.7425,4820040.409
19410_22,683685.7038,4820982.252
19411_22,684095.8283,4820978.982
19412_22,683733.969,4820966.024
19413_22,684143.8893,4820958.664
19414_22,683942.4984,4820957.447
19415_22,683895.0043,4820958.362
19416_22,684094.5603,4820954.884
19417_22,683995.8903,4820946.334
19418_22,683737.9863,4820946.819
19419_22,683643.6078,4820931.704
1941_13,678914.9739,4820038.474
19420_22,683941.6998,4820934.667
19421_22,683892.3068,4820933.268
19422_22,683844.2215,4820932.533
19423_22,683692.504,4820928.47
19424_22,683944.824,4820913.617
19425_22,684147.3975,4820907.253
19426_22,684045.1887,4820903.793
19427_22,683994.159,4820901.492
19428_22,683942.3338,4820891.33
19429_22,683735.0145,4820929.97
1942_13,678885.5271,4820034.886
19430_22,683840.253,4820887.09
19431_22,684098.538,4821287.388
19432_22,684032.6584,4821280.768
19433_22,683978.8977,4821279.628
19434_22,683949.1034,4821284.794
19435_22,683854.2098,4821280.195
19436_22,683820.4318,4821281.7
19437_22,683729.8054,4821283.563
19438_22,683528.5761,4821280.46
19439_22,683483.4473,4821277.4
1943_13,678852.4349,4820030.064
19440_22,684290.855,4821257.737
19441_22,683575.4666,4821269.472
19442_22,684059.5418,4821256.719
19443_22,684238.0483,4821239.766
19444_22,683731.1892,4821253.073
19445_22,684135.1019,4821244.189
19446_22,683576.2042,4821254.463
19447_22,683973.5301,4821239.461
19448_22,683676.1605,4821247.401
19449_22,683929.8248,4821239.763
1944_13,678796.7356,4819986.468
19450_22,683907.9218,4821239.22
19451_22,683885.0678,4821239.263
19452_22,683575.6708,4821238.873
19453_22,683679.5743,4821226.553
19454_22,683629.5017,4821225.623
19455_22,683576.6188,4821223.087
19456_22,684194.1387,4821201.971
19457_22,683678.8215,4821196.219
19458_22,683628.6696,4821205.451
19459_22,683576.7681,4821207.003
1945_13,678905.1684,4819986.283
19460_22,683983.8842,4821194.716
19461_22,683932.1656,4821181.863
19462_22,683789.4641,4821188.693
19463_22,684139.2654,4821184.478
19464_22,683633.1837,4821184.81
19465_22,683520.6574,4821174.475
19466_22,684236.2682,4821154.239
19467_22,684032.7254,4821169.339
19468_22,683982.6894,4821164.648
19469_22,683732.0671,4821167.97
1946_13,678823.3142,4819984.021
19470_22,683682.7168,4821168.29
19471_22,683901.969,4821164.544
19472_22,683852.8108,4821163.261
19473_22,684121.9863,4821159.835
19474_22,684136.4857,4821132.927
19475_22,683579.5266,4821158.442
19476_22,683933.4214,4821138.316
19477_22,683681.4732,4821146.177
19478_22,683635.6952,4821135.82
19479_22,683578.475,4821127.983
1947_13,679283.3467,4819997.456
19480_22,683634.8509,4821114.084
19481_22,683582.3155,4821111.884
19482_22,683632.6106,4821160.566
19483_22,683991.428,4821101.639
19484_22,683636.3963,4821092.767
19485_22,683579.5906,4821095.61
19486_22,684041.5311,4821076.402
19487_22,683910.3328,4821086.555
19488_22,683885.967,4821085.278
19489_22,683683.3386,4821088.356
1948_13,678722.7727,4819981.217
19490_22,683995.6099,4821042.572
19491_22,684136.0132,4821046.781
19492_22,683942.1265,4821041.008
19493_22,683914.1092,4821036.598
19494_22,683889.3686,4821036.29
19495_22,683736.8159,4821047.135
19496_22,683791.4666,4821036.692
19497_22,683735.7186,4821025.579
19498_22,683636.4237,4821020.773
19499_22,683584.1717,4821018.612
1949_13,679194.1499,4820083.572
194_7,685915.1557,4825382.549
19500_22,684039.7602,4821014.558
19501_22,683990.4618,4821018.752
19502_22,683688.7823,4821001.482
19503_22,683637.0729,4821000.004
19504_22,683586.6223,4821000.363
19505_22,683892.8342,4820988.427
19506_22,684143.3742,4820984.946
19507_22,683838.9667,4820984.428
19508_22,683634.3419,4820980.752
19509_22,683590.3135,4820980.597
1950_13,679127.874,4819980.18
19510_22,683993.2416,4820970.353
19511_22,684044.2621,4820957.027
19512_22,683639.1273,4820962.586
19513_22,683590.9231,4820962.391
19514_22,683840.6279,4820955.399
19515_22,683786.5868,4820954.247
19516_22,683690.5776,4820964.132
19517_22,683586.9728,4820935.554
19518_22,683687.3955,4820946.039
19519_22,684097.843,4820930.552
1951_13,678669.4387,4819940.62
19520_22,684045.2588,4820929.491
19521_22,683788.0102,4820930.601
19522_22,683995.9147,4820926.562
19523_22,683892.1423,4820911.621
19524_22,683839.5245,4820910.02
19525_22,684097.52,4820905.765
19526_22,683789.266,4820913.09
19527_22,683898.5705,4820889.654
19528_21,683840.8931,4820863.828
19529_21,684100.1382,4820862.124
1952_13,678671.2675,4819901.398
19530_21,683947.6708,4820840.614
19531_21,683807.3681,4820836.752
19532_21,684098.2667,4820839.627
19533_21,683845.5901,4820781.41
19534_21,683821.4956,4820785.677
19535_21,683800.0772,4820786.006
19536_21,683915.5723,4820771.132
19537_21,683845.4133,4820758.105
19538_21,683801.8237,4820755.651
19539_21,683844.7884,4820736.427
1953_13,678798.9363,4819847.735
19540_21,683798.0747,4820715.225
19541_21,683851.4727,4820693.039
19542_21,683832.9317,4820660.703
19543_21,683805.6155,4820672.712
19544_21,683799.1263,4820656.036
19545_21,683850.22,4820618.384
19546_21,683802.156,4820618.57
19547_21,684155.3681,4820595.82
19548_21,684126.921,4820590.434
19549_21,684072.2642,4820592.668
1954_13,678896.9632,4819888.734
19550_21,684052.9703,4820591.263
19551_21,684034.2891,4820591.717
19552_21,684006.6802,4820590.708
19553_21,684159.2512,4820580
19554_21,683900.9754,4820576.544
19555_21,683855.2797,4820572.338
19556_21,684143.9137,4820549.902
19557_21,684045.8136,4820539.648
19558_21,684023.9106,4820537.359
19559_21,684001.8918,4820540.901
1955_13,678939.6383,4819886.594
19560_21,683958.7016,4820553.224
19561_21,683804.2926,4820554.346
19562_21,683950.2281,4820532.741
19563_21,683816.9662,4820529.245
19564_21,683840.0183,4820528.782
19565_21,683857.8491,4820531.04
19566_21,683790.4059,4820874.136
19567_21,684096.6116,4820882.927
19568_21,684046.5695,4820881.72
19569_21,683998.6853,4820881.147
1956_13,678659.6546,4819820.322
19570_21,683947.2441,4820867.266
19571_21,683894.2454,4820865.27
19572_21,684046.2616,4820858.329
19573_21,683998.9627,4820856.75
19574_21,683923.5794,4820837.575
19575_21,683895.7724,4820838.502
19576_21,684143.874,4820838.691
19577_21,684045.399,4820837.024
19578_21,684001.0536,4820834.095
19579_21,684131.6271,4820727.753
1957_13,678939.7267,4819840.609
19580_21,683802.6589,4820736.549
19581_21,683845.8065,4820714.802
19582_21,683796.7153,4820691.768
19583_21,683853.7983,4820662.836
19584_21,683951.0236,4820598.624
19585_21,683853.2497,4820598.182
19586_21,683800.2906,4820601.172
19587_21,684109.5169,4820590.653
19588_21,684091.3935,4820591.629
19589_21,683800.7661,4820586.011
1958_13,678898.7524,4819831.715
19590_21,683957.5647,4820576.974
19591_21,684001.8552,4820573.801
19592_21,683801.394,4820570.36
19593_21,684085.6114,4820540.514
19594_21,684069.0424,4820540.303
19595_21,683905.2395,4820558.156
19596_21,683854.0848,4820552.13
19597_21,683921.5494,4820531.549
19598_21,683901.5545,4820533.214
19599_20,684741.8898,4821313.208
1959_13,678897.6642,4819812.199
195_7,685873.8461,4825381.595
19600_20,684710.6599,4821307.48
19601_20,684644.0305,4821304.963
19602_20,684615.2512,4821309.611
19603_20,684516.8646,4821306.877
19604_20,684485.6622,4821296.867
19605_20,684335.2949,4821292.694
19606_20,684731.743,4821287.01
19607_20,684799.2837,4821277.174
19608_20,684751.3965,4821270.334
19609_20,684645.7008,4821271.7
1960_13,678848.7559,4819771.002
19610_20,684620.509,4821268.929
19611_20,684594.3206,4821271.721
19612_20,684519.6475,4821261.428
19613_20,684768.1301,4821254.207
19614_20,684486.5796,4821263.214
19615_20,684704.8047,4821242.549
19616_20,684786.7869,4821236.489
19617_20,684837.1765,4821232.996
19618_20,684433.776,4821226.318
19619_20,684389.2172,4821227.998
1961_13,678827.8375,4819768.926
19620_20,684625.6693,4821220.792
19621_20,684600.6513,4821217
19622_20,684857.5189,4821212.398
19623_20,684522.8966,4821208.996
19624_20,684488,4821200.453
19625_20,684297.7282,4821193.942
19626_20,684693.5454,4821174.499
19627_20,684837.5301,4821181.394
19628_20,684608.4206,4821179.574
19629_20,684579.9949,4821182.588
1962_13,678803.4382,4819766.293
19630_20,684636.6543,4821177.169
19631_20,684552.8189,4821175.435
19632_20,684897.6734,4821169.598
19633_20,684786.9881,4821162.417
19634_20,684490.03,4821165.977
19635_20,684266.8489,4821154.251
19636_20,684437.1562,4821158.326
19637_20,684335.048,4821156.973
19638_20,684392.8047,4821157.134
19639_20,684301.9893,4821153.76
1963_13,678708.06,4819757.213
19640_20,684558.5949,4821121.275
19641_20,684710.6721,4821121.424
19642_20,684676.51,4821120.75
19643_20,684767.176,4821116.66
19644_20,684533.9365,4821108.796
19645_20,684474.7625,4821103.938
19646_20,684441.1278,4821101.133
19647_20,684398.9647,4821094.571
19648_20,684243.3213,4821094.123
19649_20,684782.7788,4821092.965
1964_13,678655.552,4819760.349
19650_20,684856.8606,4821091.215
19651_20,684873.2162,4821072.11
19652_20,684589.7059,4821059.821
19653_20,684554.8763,4821058.623
19654_20,684820.6442,4821063.548
19655_20,684344.192,4821055.614
19656_20,684793.8705,4821065.344
19657_20,684478.2342,4821056.946
19658_20,684404.1494,4821057.108
19659_20,684945.9507,4821008.767
1965_13,678925.203,4819733.042
19660_20,684862.4628,4821007.179
19661_20,684830.0076,4821008.395
19662_20,684793.7333,4821006.13
19663_20,684757.52,4821004.024
19664_20,684728.8413,4821007.471
19665_20,684539.1852,4820990.402
19666_20,684507.2573,4820996.523
19667_20,684199.6434,4820996.626
19668_20,684434.1082,4820984.422
19669_20,684243.1415,4820971.45
1966_13,678900.0965,4819726.029
19670_20,684891.0135,4820961.038
19671_20,684864.636,4820959.191
19672_20,684838.411,4820959.688
19673_20,684758.4191,4820955.859
19674_20,684735.2908,4820955.442
19675_20,684710.4161,4820954.186
19676_20,684636.5385,4820951.147
19677_20,684202.4902,4820965.442
19678_20,684602.5502,4820940.894
19679_20,684523.1984,4820901.273
1967_13,678851.4412,4819723.273
19680_20,684502.0117,4820902.604
19681_20,684394.8895,4820910.395
19682_20,684866.7574,4820908.829
19683_20,684846.1743,4820913.599
19684_20,684821.2812,4820907.728
19685_20,684686.5441,4820909.627
19686_20,684665.1014,4820908.051
19687_20,684635.8222,4820902.434
19688_20,684147.0501,4820884.252
19689_20,684954.1865,4820882.101
1968_13,678829.9619,4819722.648
19690_20,684953.653,4820832.555
19691_20,684867.9218,4820881.415
19692_20,684824.6035,4820881.077
19693_20,684690.9332,4820877.251
19694_20,684644.8169,4820877.416
19695_20,684596.4846,4820866.836
19696_20,684561.5575,4820861.962
19697_20,684915.62,4820862.139
19698_20,684778.2555,4820858.402
19699_20,684273.5606,4820854.986
1969_13,678713.4305,4819707.865
196_7,685754.9342,4825382.963
19700_20,684508.6106,4820856.01
19701_20,684464.1646,4820854.87
19702_20,684200.9327,4820842.885
19703_20,684825.5728,4820854.976
19704_20,684735.1598,4820856.217
19705_20,684415.049,4820851.822
19706_20,684690.3206,4820853.885
19707_20,684323.6332,4820833.256
19708_20,684867.1628,4820841.907
19709_20,684601.6906,4820839.166
1970_13,678945.966,4819703.162
19710_20,684556.0528,4820837.106
19711_20,684735.0043,4820832.778
19712_20,684826.3988,4820831.245
19713_20,684686.1296,4820831.15
19714_20,684650.4679,4820826.075
19715_20,684921.0272,4820820.187
19716_20,684417.8715,4820823.744
19717_20,684373.6571,4820821.854
19718_20,684599.2766,4820814.813
19719_20,684289.0445,4820805.105
1971_13,678902.5898,4819697.636
19720_20,684557.2233,4820816.367
19721_20,684464.8626,4820806.464
19722_20,684329.9761,4820801.45
19723_20,684874.1458,4820795.415
19724_20,684239.9533,4820792.946
19725_20,684219.6932,4820794.056
19726_20,684852.1331,4820783.226
19727_20,684198.2962,4820789.335
19728_20,684558.8631,4820795.013
19729_20,684737.3513,4820788.289
1972_13,678853.965,4819693.177
19730_20,684418.8042,4820778.523
19731_20,684375.3244,4820776.78
19732_20,684330.6985,4820777.191
19733_20,684558.2017,4820774.046
19734_20,684603.4707,4820769.529
19735_20,684912.6482,4820759.156
19736_20,684243.6017,4820766.557
19737_20,684199.6708,4820764.42
19738_20,684692.8108,4820760.872
19739_20,684784.4369,4820750.811
1973_13,678903.2969,4819671.036
19740_20,684332.6797,4820751.561
19741_20,684287.8984,4820754.16
19742_20,684558.9728,4820752.551
19743_20,684867.2299,4820736.799
19744_20,684513.8105,4820743.779
19745_20,684240.5568,4820744.687
19746_20,684466.2799,4820742.103
19747_20,684200.5974,4820742.542
19748_20,684847.0582,4820730.142
19749_20,684375.8517,4820731.599
1974_13,678855.8334,4819667.132
19750_20,684288.1484,4820731.947
19751_20,684558.8936,4820733.541
19752_20,684649.4377,4820720.718
19753_20,684243.6017,4820720.181
19754_20,684201.3107,4820719.992
19755_20,684676.4247,4820699.577
19756_20,684559.8019,4820712.296
19757_20,684792.2489,4820701.994
19758_20,684737.013,4820765.417
19759_20,684515.6119,4820702.728
1975_13,678661.7577,4819714.464
19760_20,684466.6487,4820701.634
19761_20,684200.3963,4820697.001
19762_20,684559.049,4820692.033
19763_20,684377.6287,4820685.788
19764_20,684290.7209,4820684.559
19765_20,684516.6452,4820682.075
19766_20,684737.6988,4820676.156
19767_20,684600.9347,4820677.93
19768_20,684245.6957,4820676.028
19769_20,684201.3625,4820674.909
1976_13,678661.4498,4819739.394
19770_20,684826.6914,4820658.462
19771_20,684422.9434,4820664.135
19772_20,684291.4707,4820657.243
19773_20,684517.1908,4820660.047
19774_20,684468.1788,4820658.676
19775_20,684499.0765,4820645.164
19776_20,684673.1054,4820648.053
19777_20,684776.6005,4820627.681
19778_20,684424.7722,4820641.582
19779_20,684379.3752,4820639.836
1977_13,678946.8529,4819592.852
19780_20,684335.3376,4820640.26
19781_20,684469.7028,4820635.517
19782_20,684602.8275,4820631.673
19783_20,684583.3904,4820627.336
19784_20,684541.3157,4820618.61
19785_20,684421.8613,4820613.007
19786_20,684335.109,4820615.312
19787_20,684203.24,4820611.502
19788_20,684661.9436,4820586.584
19789_20,684504.6543,4820601.379
1978_13,678903.3945,4819644.967
19790_20,684337.4072,4820595.555
19791_20,684203.7795,4820589.535
19792_20,684454.0422,4820577.535
19793_20,684295.5977,4820570.381
19794_20,684562.1153,4820550.158
19795_20,684249.1918,4820569.643
19796_20,684421.9467,4820563.31
19797_20,684384.7092,4820545.558
19798_20,684521.2934,4820543.303
19799_20,684295.4727,4820546.107
1979_13,678852.2459,4819642.976
197_7,685737.5728,4825383.509
19800_20,684250.3561,4820548.53
19801_20,684227.5906,4820539.374
19802_20,684203.9685,4820544.891
19803_20,684936.2367,4821304.883
19804_20,684899.6637,4821305.319
19805_20,684792.7366,4821306.35
19806_20,684767.0968,4821307.109
19807_20,684591.3122,4821309.699
19808_20,684567.2878,4821308.995
19809_20,684540.0447,4821307.054
1980_13,678813.4661,4819641.733
19810_20,684434.0473,4821296.562
19811_20,684393.3808,4821302.515
19812_20,684667.0216,4821281.435
19813_20,684571.5702,4821268.923
19814_20,684545.6012,4821263.937
19815_20,684433.2091,4821264.269
19816_20,684389.7658,4821261.696
19817_20,684334.9962,4821254.195
19818_20,684819.5347,4821253.012
19819_20,684679.7927,4821226.659
1981_13,678757.1694,4819635.384
19820_20,684728.2896,4821223.63
19821_20,684804.953,4821216.961
19822_20,684653.2538,4821220.307
19823_20,684576.8982,4821215.22
19824_20,684549.2223,4821216.095
19825_20,684746.8397,4821197.77
19826_20,684821.5616,4821201.142
19827_20,684877.779,4821190.62
19828_20,684331.0887,4821196.874
19829_20,684437.5768,4821191.562
1982_13,678713.3635,4819630.87
19830_20,684391.619,4821193.086
19831_20,684720.9195,4821180.494
19832_20,684664.5436,4821171.865
19833_20,684526.286,4821164.965
19834_20,684854.73,4821163.807
19835_20,684873.9446,4821147.259
19836_20,684758.1844,4821139.486
19837_20,684805.6602,4821144.717
19838_20,684588.6238,4821128.395
19839_20,684615.937,4821125.444
1983_13,678855.8181,4819617.245
19840_20,684823.0643,4821127.09
19841_20,684646.0879,4821122.372
19842_20,684840.764,4821108.887
19843_20,684503.807,4821105.19
19844_20,684340.3424,4821098.68
19845_20,684308.573,4821096.76
19846_20,684288.6269,4821097.774
19847_20,684721.9893,4821093.196
19848_20,684692.9632,4821063.359
19849_20,684660.0661,4821061.019
1984_13,678854.983,4819587.094
19850_20,684625.0384,4821062.006
19851_20,684246.4577,4821066.776
19852_20,684518.7727,4821057.657
19853_20,684846.4516,4821061.756
19854_20,684732.3495,4821063.061
19855_20,684441.6398,4821055.84
19856_20,684295.6891,4821062.07
19857_20,684901.5017,4821014.872
19858_20,684294.4242,4821036.406
19859_20,684243.9523,4821020.809
1985_13,678834.1255,4819582.394
19860_20,684700.4643,4821005.789
19861_20,684671.3985,4821003.606
19862_20,684639.7084,4821005.173
19863_20,684607.0033,4820998.617
19864_20,684322.8651,4820976.677
19865_20,684946.9413,4820967.295
19866_20,684917.1928,4820961.888
19867_20,684820.1839,4820957.539
19868_20,684792.569,4820955.936
19869_20,684684.8098,4820953.607
1986_13,678815.6302,4819580.965
19870_20,684658.1397,4820952.503
19871_20,684253.142,4820928.415
19872_20,684953.0526,4820909.752
19873_20,684934.0605,4820911.398
19874_20,684912.7823,4820908.655
19875_20,684334.7798,4820898.642
19876_20,684776.9205,4820910.356
19877_20,684755.8649,4820909.447
19878_20,684734.7574,4820909.962
