facility_id,x,y,activity_type,capacity,day,start_time,end_time
2243_5,682846.9961999999,4825411.626599999,home,2.0,wkday,00:00:00,30:00:00
22440_20,685761.1460999995,4819665.6657,home,2.0,wkday,00:00:00,30:00:00
22441_20,685937.4579999996,4819661.797800001,home,2.0,wkday,00:00:00,30:00:00
22442_20,686570.4952999996,4819706.835200001,home,2.0,wkday,00:00:00,30:00:00
22443_20,686389.4223999996,4819657.911599999,home,2.0,wkday,00:00:00,30:00:00
22444_20,686335.4177999999,4819657.244100001,home,2.0,wkday,00:00:00,30:00:00
22445_20,686532.2336999997,4819648.2403,home,2.0,wkday,00:00:00,30:00:00
22446_20,685381.5199999996,4819647.975099999,home,2.0,wkday,00:00:00,30:00:00
22447_20,685802.3428999996,4819657.4758,home,2.0,wkday,00:00:00,30:00:00
22448_20,685281.2832000004,4819648.7828,home,2.0,wkday,00:00:00,30:00:00
22449_20,686590.0939999996,4819645.728700001,home,2.0,wkday,00:00:00,30:00:00
2244_5,682737.8014000002,4825372.4811,home,2.0,wkday,00:00:00,30:00:00
22450_20,686155.6830000002,4819646.8686999995,home,2.0,wkday,00:00:00,30:00:00
22451_20,685982.9769000001,4819647.0485,home,2.0,wkday,00:00:00,30:00:00
22452_20,686250.5339000002,4819647.716,home,2.0,wkday,00:00:00,30:00:00
22453_20,685444.2296000002,4819636.9048,home,2.0,wkday,00:00:00,30:00:00
22454_20,685924.9671999998,4819626.9561,home,2.0,wkday,00:00:00,30:00:00
22455_20,685668.0263999999,4819644.418099999,home,2.0,wkday,00:00:00,30:00:00
22456_20,685762.6061000004,4819639.3157,home,2.0,wkday,00:00:00,30:00:00
22457_20,686516.7955,4819630.9276,home,2.0,wkday,00:00:00,30:00:00
22458_20,686389.0140000004,4819634.7193,home,2.0,wkday,00:00:00,30:00:00
22459_20,685586.6111000003,4819631.0526,home,2.0,wkday,00:00:00,30:00:00
2245_5,682784.8290999997,4825401.507300001,home,2.0,wkday,00:00:00,30:00:00
22460_20,685805.3695999999,4819636.6579,home,2.0,wkday,00:00:00,30:00:00
22461_20,685563.2938999999,4819630.351600001,home,2.0,wkday,00:00:00,30:00:00
22462_20,686472.5080000004,4819618.7905,home,2.0,wkday,00:00:00,30:00:00
22463_20,686055.0135000004,4819619.790200001,home,2.0,wkday,00:00:00,30:00:00
22464_20,685251.7237,4819621.8781,home,2.0,wkday,00:00:00,30:00:00
22465_20,686115.4829000002,4819621.3386,home,2.0,wkday,00:00:00,30:00:00
22466_20,685200.0356000001,4819616.0503,home,2.0,wkday,00:00:00,30:00:00
22467_20,685713.3930000002,4819620.6589,home,2.0,wkday,00:00:00,30:00:00
22468_20,685356.9804999996,4819613.3772,home,2.0,wkday,00:00:00,30:00:00
22469_20,685669.9435999999,4819620.625399999,home,2.0,wkday,00:00:00,30:00:00
2246_5,682626.9271,4825397.1821,home,2.0,wkday,00:00:00,30:00:00
22470_20,686208.7670999998,4819618.0681,home,2.0,wkday,00:00:00,30:00:00
22471_20,685106.9647000004,4819609.8049,home,2.0,wkday,00:00:00,30:00:00
22472_20,685068.1605000002,4819606.961200001,home,2.0,wkday,00:00:00,30:00:00
22473_20,685761.0515999999,4819612.2281,home,2.0,wkday,00:00:00,30:00:00
22474_20,686336.8443,4819603.983200001,home,2.0,wkday,00:00:00,30:00:00
22475_20,686302.9017000003,4819605.760199999,home,2.0,wkday,00:00:00,30:00:00
22476_20,685307.1180999996,4819599.521,home,2.0,wkday,00:00:00,30:00:00
22477_20,685368.3709000004,4819594.9246,home,2.0,wkday,00:00:00,30:00:00
22478_20,685619.2400000002,4819595.448799999,home,2.0,wkday,00:00:00,30:00:00
22479_20,685672.5497000003,4819596.0188,home,2.0,wkday,00:00:00,30:00:00
2247_5,682744.0253999997,4825386.9713,home,2.0,wkday,00:00:00,30:00:00
22480_20,686118.7198999999,4819594.2601,home,2.0,wkday,00:00:00,30:00:00
22481_20,686251.7379000001,4819592.455700001,home,2.0,wkday,00:00:00,30:00:00
22482_20,686015.2156999996,4819573.137399999,home,2.0,wkday,00:00:00,30:00:00
22483_20,686210.7971000001,4819590.7305,home,2.0,wkday,00:00:00,30:00:00
22484_20,685212.2154000001,4819587.972100001,home,2.0,wkday,00:00:00,30:00:00
22485_20,685118.5563000003,4819586.365800001,home,2.0,wkday,00:00:00,30:00:00
22486_20,685321.8217000002,4819578.3221,home,2.0,wkday,00:00:00,30:00:00
22487_20,685381.6693000002,4819578.959100001,home,2.0,wkday,00:00:00,30:00:00
22488_20,685884.1118000001,4819576.316500001,home,2.0,wkday,00:00:00,30:00:00
22489_20,685071.7785,4819580.361199999,home,2.0,wkday,00:00:00,30:00:00
2248_5,682677.8744999999,4825378.433800001,home,2.0,wkday,00:00:00,30:00:00
22490_20,686538.6376,4819570.961200001,home,2.0,wkday,00:00:00,30:00:00
22491_20,686039.7429999998,4819552.3774999995,home,2.0,wkday,00:00:00,30:00:00
22492_20,686080.8849999998,4819565.4869,home,2.0,wkday,00:00:00,30:00:00
22493_20,685187.2034999998,4819565.593599999,home,2.0,wkday,00:00:00,30:00:00
22494_20,685224.7854000004,4819565.453400001,home,2.0,wkday,00:00:00,30:00:00
22495_20,686252.2378000002,4819566.8707,home,2.0,wkday,00:00:00,30:00:00
22496_20,685808.1951000001,4819569.2665,home,2.0,wkday,00:00:00,30:00:00
22497_20,685587.4890000001,4819554.002,home,2.0,wkday,00:00:00,30:00:00
22498_20,685336.2326999996,4819555.8004,home,2.0,wkday,00:00:00,30:00:00
22499_20,685080.9896,4819556.2027,home,2.0,wkday,00:00:00,30:00:00
2249_5,682041.6764000002,4825353.549900001,work,N/A,wkday,08:00:00,18:00:00
224_7,686021.1317999996,4825203.0089,home,2.0,wkday,00:00:00,30:00:00
22500_20,685390.1579999998,4819557.037900001,home,2.0,wkday,00:00:00,30:00:00
22501_20,686461.0384,4819556.763499999,home,2.0,wkday,00:00:00,30:00:00
22502_20,686358.0432000002,4819556.455700001,home,2.0,wkday,00:00:00,30:00:00
22503_20,686334.7045999998,4819553.4473,home,2.0,wkday,00:00:00,30:00:00
22504_20,686302.4293,4819548.7839,home,2.0,wkday,00:00:00,30:00:00
22505_20,685517.3817999996,4819601.8466,home,2.0,wkday,00:00:00,30:00:00
22506_20,685653.3258999996,4819540.7524,home,2.0,wkday,00:00:00,30:00:00
22507_20,685237.6997999996,4819545.3456999995,home,2.0,wkday,00:00:00,30:00:00
22508_20,685143.1688999999,4819544.611099999,home,2.0,wkday,00:00:00,30:00:00
22509_20,685517.0708999997,4819628.952500001,home,2.0,wkday,00:00:00,30:00:00
2250_5,682624.5160999997,4825380.028000001,home,2.0,wkday,00:00:00,30:00:00
22510_20,685405.398,4819608.6589,home,2.0,wkday,00:00:00,30:00:00
22511_20,685051.1222000001,4819484.9342,home,2.0,wkday,00:00:00,30:00:00
22512_20,685726.2251000004,4819536.0889,home,2.0,wkday,00:00:00,30:00:00
22513_20,685602.9331999999,4819533.681,home,2.0,wkday,00:00:00,30:00:00
22514_20,685454.2119000005,4819540.773700001,home,2.0,wkday,00:00:00,30:00:00
22515_20,685920.5232999995,4819538.9175,home,2.0,wkday,00:00:00,30:00:00
22516_20,686503.0826000003,4819528.3135,home,2.0,wkday,00:00:00,30:00:00
22517_20,686211.6475,4819535.6591,home,2.0,wkday,00:00:00,30:00:00
22518_20,686165.0892000003,4819528.554199999,home,2.0,wkday,00:00:00,30:00:00
22519_20,685309.0323000001,4819527.6063,home,2.0,wkday,00:00:00,30:00:00
2251_5,683027.7125000004,4825374.7762,home,2.0,wkday,00:00:00,30:00:00
22520_20,686007.5987,4819513.301999999,home,2.0,wkday,00:00:00,30:00:00
22521_20,685489.8948999997,4819529.483899999,home,2.0,wkday,00:00:00,30:00:00
22522_20,685213.1572000002,4819524.0889,home,2.0,wkday,00:00:00,30:00:00
22523_20,686369.9486999996,4819520.123500001,home,2.0,wkday,00:00:00,30:00:00
22524_20,686349.3838,4819495.254799999,home,2.0,wkday,00:00:00,30:00:00
22525_20,685865.0373999998,4819511.1349,home,2.0,wkday,00:00:00,30:00:00
22526_20,685623.6840000004,4819513.2411,home,2.0,wkday,00:00:00,30:00:00
22527_20,685967.3772,4819516.718800001,home,2.0,wkday,00:00:00,30:00:00
22528_20,686488.7417000001,4819504.9231,home,2.0,wkday,00:00:00,30:00:00
22529_20,685419.1810999997,4819511.2172,home,2.0,wkday,00:00:00,30:00:00
2252_5,682965.3503,4825373.1029,home,2.0,wkday,00:00:00,30:00:00
22530_20,685532.2041999996,4819506.8433,home,2.0,wkday,00:00:00,30:00:00
22531_20,685320.6908999998,4819508.8123,home,2.0,wkday,00:00:00,30:00:00
22532_20,685689.7465000004,4819500.137700001,home,2.0,wkday,00:00:00,30:00:00
22533_20,686415.4707000004,4819497.741900001,home,2.0,wkday,00:00:00,30:00:00
22534_20,685263.3945000004,4819501.8476,home,2.0,wkday,00:00:00,30:00:00
22535_20,685477.8460999997,4819508.2545,home,2.0,wkday,00:00:00,30:00:00
22536_20,685670.2544999998,4819489.6434,home,2.0,wkday,00:00:00,30:00:00
22537_20,685380.7518999996,4819486.0649999995,home,2.0,wkday,00:00:00,30:00:00
22538_20,686300.8960999995,4819492.9717999995,home,2.0,wkday,00:00:00,30:00:00
22539_20,685914.5155999996,4819488.344900001,home,2.0,wkday,00:00:00,30:00:00
2253_5,682853.7566999998,4825365.370100001,home,2.0,wkday,00:00:00,30:00:00
22540_20,686252.7651000004,4819487.698799999,home,2.0,wkday,00:00:00,30:00:00
22541_20,685180.9154000003,4819484.068600001,home,2.0,wkday,00:00:00,30:00:00
22542_20,685276.2296000002,4819482.849400001,home,2.0,wkday,00:00:00,30:00:00
22543_20,685543.5762999998,4819482.4166,home,2.0,wkday,00:00:00,30:00:00
22544_20,685707.3244000003,4819472.8215,home,2.0,wkday,00:00:00,30:00:00
22545_20,686211.1262999997,4819481.773399999,home,2.0,wkday,00:00:00,30:00:00
22546_20,685363.2440999998,4819474.921499999,home,2.0,wkday,00:00:00,30:00:00
22547_20,685454.2605999997,4819464.5339,home,2.0,wkday,00:00:00,30:00:00
22548_20,686140.7538999999,4819473.4189,home,2.0,wkday,00:00:00,30:00:00
22549_20,686117.6896000002,4819473.6779,home,2.0,wkday,00:00:00,30:00:00
2254_5,682832.6766999997,4825364.3947,home,2.0,wkday,00:00:00,30:00:00
22550_20,685595.2126000002,4819470.239800001,home,2.0,wkday,00:00:00,30:00:00
22551_20,686456.4907,4819463.6348,home,2.0,wkday,00:00:00,30:00:00
22552_20,685346.3338000001,4819463.7475000005,home,2.0,wkday,00:00:00,30:00:00
22553_20,685194.0920000002,4819464.1833999995,home,2.0,wkday,00:00:00,30:00:00
22554_20,685394.0258999998,4819459.614399999,home,2.0,wkday,00:00:00,30:00:00
22555_20,685554.7441999996,4819458.5294,home,2.0,wkday,00:00:00,30:00:00
22556_20,685959.9462000001,4819462.635,home,2.0,wkday,00:00:00,30:00:00
22557_20,686053.3858000003,4819457.285800001,home,2.0,wkday,00:00:00,30:00:00
22558_20,685909.9435999999,4819464.0097,home,2.0,wkday,00:00:00,30:00:00
22559_20,686385.1217,4819453.286800001,home,2.0,wkday,00:00:00,30:00:00
2255_5,682811.1242000004,4825363.541300001,home,2.0,wkday,00:00:00,30:00:00
22560_20,686003.3315000003,4819453.4331,home,2.0,wkday,00:00:00,30:00:00
22561_20,685717.4742,4819447.559599999,home,2.0,wkday,00:00:00,30:00:00
22562_20,685469.0647999998,4819445.608899999,home,2.0,wkday,00:00:00,30:00:00
22563_20,686441.4853999997,4819442.502900001,home,2.0,wkday,00:00:00,30:00:00
22564_20,685364.9236000003,4819442.3444,home,2.0,wkday,00:00:00,30:00:00
22565_20,686335.9024999999,4819432.0056,home,2.0,wkday,00:00:00,30:00:00
22566_20,685509.9264000002,4819438.4308,home,2.0,wkday,00:00:00,30:00:00
22567_20,686083.2928999998,4819425.047,home,2.0,wkday,00:00:00,30:00:00
22568_20,685864.1321,4819437.5865,home,2.0,wkday,00:00:00,30:00:00
22569_20,685961.7779999999,4819432.139699999,home,2.0,wkday,00:00:00,30:00:00
2256_5,682713.585,4825342.546599999,home,4.0,wkday,00:00:00,30:00:00
22570_20,685904.0854000002,4819437.6779,home,2.0,wkday,00:00:00,30:00:00
22571_20,685995.7358999997,4819426.1504,home,2.0,wkday,00:00:00,30:00:00
22572_20,686048.4298,4819427.3879,home,2.0,wkday,00:00:00,30:00:00
22573_20,685809.8744999999,4819430.8291,home,2.0,wkday,00:00:00,30:00:00
22574_20,685484.7163000004,4819423.1755,home,2.0,wkday,00:00:00,30:00:00
22575_20,685770.1804,4819421.855699999,home,2.0,wkday,00:00:00,30:00:00
22576_20,685521.9994999999,4819416.1833999995,home,2.0,wkday,00:00:00,30:00:00
22577_20,685167.2938999999,4819503.4783,home,2.0,wkday,00:00:00,30:00:00
22578_20,685578.0645000003,4819410.212400001,home,2.0,wkday,00:00:00,30:00:00
22579_20,685628.8656000001,4819408.276900001,home,2.0,wkday,00:00:00,30:00:00
2257_5,683088.4134999998,4825364.413000001,home,2.0,wkday,00:00:00,30:00:00
22580_20,686413.2364999996,4819397.547900001,home,2.0,wkday,00:00:00,30:00:00
22581_20,685292.3841000004,4819398.7305,home,2.0,wkday,00:00:00,30:00:00
22582_20,685334.0716000004,4819395.652000001,home,2.0,wkday,00:00:00,30:00:00
22583_20,685722.7290000003,4819396.7371,home,2.0,wkday,00:00:00,30:00:00
22584_20,685686.1560000004,4819396.3531,home,2.0,wkday,00:00:00,30:00:00
22585_20,685773.5606000004,4819399.157199999,home,2.0,wkday,00:00:00,30:00:00
22586_20,685934.8488999996,4819386.133099999,home,2.0,wkday,00:00:00,30:00:00
22587_20,685916.9571000002,4819383.9934,home,2.0,wkday,00:00:00,30:00:00
22588_20,685897.5657000002,4819383.822699999,home,2.0,wkday,00:00:00,30:00:00
22589_20,685862.2088000001,4819388.2149,home,2.0,wkday,00:00:00,30:00:00
2258_5,683012.4693999998,4825361.493000001,home,2.0,wkday,00:00:00,30:00:00
22590_20,686396.4664000003,4819363.6754,home,2.0,wkday,00:00:00,30:00:00
22591_20,685807.4025999997,4819388.303300001,home,2.0,wkday,00:00:00,30:00:00
22592_20,685977.8318999996,4819380.137700001,home,2.0,wkday,00:00:00,30:00:00
22593_20,685201.3888999997,4819372.0879,home,2.0,wkday,00:00:00,30:00:00
22594_20,686305.8979000002,4819378.119899999,home,2.0,wkday,00:00:00,30:00:00
22595_20,686334.5004000003,4819376.7392,home,2.0,wkday,00:00:00,30:00:00
22596_20,685395.6261,4819374.962200001,home,2.0,wkday,00:00:00,30:00:00
22597_20,686278.1611000001,4819377.671800001,home,2.0,wkday,00:00:00,30:00:00
22598_20,686167.7012999998,4819372.8926,home,2.0,wkday,00:00:00,30:00:00
22599_20,686141.7627999997,4819375.724199999,home,2.0,wkday,00:00:00,30:00:00
2259_5,682893.9567999998,4825359.8136,home,2.0,wkday,00:00:00,30:00:00
225_7,685959.1354,4825190.036599999,home,2.0,wkday,00:00:00,30:00:00
22600_20,686113.0840999996,4819375.833900001,home,2.0,wkday,00:00:00,30:00:00
22601_20,685722.5126,4819372.304300001,home,2.0,wkday,00:00:00,30:00:00
22602_20,685682.7604999999,4819372.389699999,home,2.0,wkday,00:00:00,30:00:00
22603_20,685542.8052000003,4819373.4015999995,home,2.0,wkday,00:00:00,30:00:00
22604_20,685811.2704999996,4819365.632200001,home,2.0,wkday,00:00:00,30:00:00
22605_20,685309.9496999998,4819354.8027,home,2.0,wkday,00:00:00,30:00:00
22606_20,685857.5575000001,4819360.764599999,home,2.0,wkday,00:00:00,30:00:00
22607_20,685207.5672000004,4819346.1829,home,2.0,wkday,00:00:00,30:00:00
22608_20,685634.0258999998,4819355.4366,home,2.0,wkday,00:00:00,30:00:00
22609_20,686377.5747999996,4819344.082800001,home,2.0,wkday,00:00:00,30:00:00
2260_5,682677.4631000003,4825340.7544,home,14.0,wkday,00:00:00,30:00:00
22610_20,685772.8687000005,4819347.8684,home,2.0,wkday,00:00:00,30:00:00
22611_20,685162.3561000004,4819303.5626,home,2.0,wkday,00:00:00,30:00:00
22612_20,686305.7972999997,4819333.4605,home,2.0,wkday,00:00:00,30:00:00
22613_20,686274.6741000004,4819340.2545,home,2.0,wkday,00:00:00,30:00:00
22614_20,685810.8103,4819343.5403,home,2.0,wkday,00:00:00,30:00:00
22615_20,686075.6118999999,4819329.467599999,home,2.0,wkday,00:00:00,30:00:00
22616_20,686048.6645,4819330.159499999,home,2.0,wkday,00:00:00,30:00:00
22617_20,685218.7533999998,4819326.5842,home,2.0,wkday,00:00:00,30:00:00
22618_20,685929.7252000002,4819331.0922,home,2.0,wkday,00:00:00,30:00:00
22619_20,685519.4665999999,4819323.706900001,home,2.0,wkday,00:00:00,30:00:00
2261_5,683089.9253000002,4825354.0254,home,2.0,wkday,00:00:00,30:00:00
22620_20,685603.0703999996,4819332.604,home,2.0,wkday,00:00:00,30:00:00
22621_20,685858.5938999997,4819333.5611000005,home,2.0,wkday,00:00:00,30:00:00
22622_20,685555.2379999999,4819327.4712000005,home,2.0,wkday,00:00:00,30:00:00
22623_20,685721.3421999998,4819321.0276999995,home,2.0,wkday,00:00:00,30:00:00
22624_20,685686.1834000004,4819324.206800001,home,2.0,wkday,00:00:00,30:00:00
22625_20,685229.7719,4819303.1237,home,2.0,wkday,00:00:00,30:00:00
22626_20,685370.5136000002,4819304.675100001,home,2.0,wkday,00:00:00,30:00:00
22627_20,685319.6851000004,4819306.281400001,home,2.0,wkday,00:00:00,30:00:00
22628_20,685556.8015999999,4819304.056399999,home,2.0,wkday,00:00:00,30:00:00
22629_20,685722.4881999996,4819300.2464000005,home,2.0,wkday,00:00:00,30:00:00
2262_5,682897.1786000002,4825344.152899999,home,2.0,wkday,00:00:00,30:00:00
22630_20,685772.3230999997,4819300.3287,home,2.0,wkday,00:00:00,30:00:00
22631_20,685686.3997999998,4819297.3508,home,2.0,wkday,00:00:00,30:00:00
22632_20,685806.9911000002,4819293.909600001,home,2.0,wkday,00:00:00,30:00:00
22633_20,686348.1706999997,4819293.4737,home,2.0,wkday,00:00:00,30:00:00
22634_20,686276.9479,4819283.6226,home,2.0,wkday,00:00:00,30:00:00
22635_20,686246.4221999999,4819288.9109000005,home,2.0,wkday,00:00:00,30:00:00
22636_20,686215.0734000001,4819284.5614,home,2.0,wkday,00:00:00,30:00:00
22637_20,686163.6566000003,4819283.8695,home,2.0,wkday,00:00:00,30:00:00
22638_20,686137.9406000003,4819286.932700001,home,2.0,wkday,00:00:00,30:00:00
22639_20,685894.6639999999,4819280.815400001,home,2.0,wkday,00:00:00,30:00:00
2263_5,682792.0833,4825341.5012,home,2.0,wkday,00:00:00,30:00:00
22640_20,685945.8065,4819279.4407,home,2.0,wkday,00:00:00,30:00:00
22641_20,685237.8247999996,4819278.5141,home,2.0,wkday,00:00:00,30:00:00
22642_20,685431.3701,4819279.776000001,home,2.0,wkday,00:00:00,30:00:00
22643_20,686059.2197000002,4819279.199899999,home,2.0,wkday,00:00:00,30:00:00
22644_20,686031.7115000002,4819279.239499999,home,2.0,wkday,00:00:00,30:00:00
22645_20,686006.6629999997,4819279.766799999,home,2.0,wkday,00:00:00,30:00:00
22646_20,685475.9472000003,4819272.9332,home,2.0,wkday,00:00:00,30:00:00
22647_20,685722.5917999996,4819274.4388999995,home,2.0,wkday,00:00:00,30:00:00
22648_20,685687.5946000004,4819274.0031,home,2.0,wkday,00:00:00,30:00:00
22649_20,685808.5426000003,4819271.198899999,home,2.0,wkday,00:00:00,30:00:00
2264_5,683016.3311999999,4825335.2893,home,2.0,wkday,00:00:00,30:00:00
22650_20,685284.7153000003,4819254.0173,home,2.0,wkday,00:00:00,30:00:00
22651_20,686614.1152999997,4820468.8794,home,2.0,wkday,00:00:00,30:00:00
22652_20,686669.3055999996,4820529.717599999,home,2.0,wkday,00:00:00,30:00:00
22653_20,686639.7613000004,4820537.011399999,home,2.0,wkday,00:00:00,30:00:00
22654_20,686646.8387000002,4820463.6216,home,2.0,wkday,00:00:00,30:00:00
22655_20,686663.1364000002,4820290.299699999,home,2.0,wkday,00:00:00,30:00:00
22656_20,686619.2451,4820252.5776,home,2.0,wkday,00:00:00,30:00:00
22657_20,686650.5481000002,4820201.5875,home,2.0,wkday,00:00:00,30:00:00
22658_20,686671.6585999997,4820179.459000001,home,2.0,wkday,00:00:00,30:00:00
22659_20,686699.3376000002,4820161.939099999,home,2.0,wkday,00:00:00,30:00:00
2265_5,682965.1217,4825335.499600001,home,2.0,wkday,00:00:00,30:00:00
22660_20,686705.2873,4820129.160800001,home,2.0,wkday,00:00:00,30:00:00
22661_20,686634.1010999996,4820146.616699999,home,2.0,wkday,00:00:00,30:00:00
22662_20,686650.0635000002,4820127.4417,home,2.0,wkday,00:00:00,30:00:00
22663_20,686710.6731000002,4820095.1877,home,2.0,wkday,00:00:00,30:00:00
22664_20,686638.9078000002,4819735.4377,home,2.0,wkday,00:00:00,30:00:00
22665_20,684880.1534000002,4820388.6132,secondary,N/A,wkday,08:00:00,20:00:00
22666_20,684853.4072000002,4820032.0483,home,2.0,wkday,00:00:00,30:00:00
22667_20,684724.4216999998,4819883.1745,home,2.0,wkday,00:00:00,30:00:00
22668_20,684944.5273000002,4819836.8357,home,2.0,wkday,00:00:00,30:00:00
22669_20,684902.0746999998,4819841.578400001,home,2.0,wkday,00:00:00,30:00:00
2266_5,682558.0939999996,4825322.0305,home,2.0,wkday,00:00:00,30:00:00
22670_20,684316.0010000002,4819784.455700001,home,2.0,wkday,00:00:00,30:00:00
22671_20,684432.6756999996,4819779.956800001,home,2.0,wkday,00:00:00,30:00:00
22672_20,684749.6134000001,4819759.9253,home,2.0,wkday,00:00:00,30:00:00
22673_20,684735.6535999998,4819700.8794,home,2.0,wkday,00:00:00,30:00:00
22674_20,684513.8592999997,4819666.854499999,home,2.0,wkday,00:00:00,30:00:00
22675_20,684684.2642000001,4819646.5517,home,2.0,wkday,00:00:00,30:00:00
22676_20,684252.1239999998,4819644.0097,home,2.0,wkday,00:00:00,30:00:00
22677_20,684597.8257999998,4819660.941299999,home,2.0,wkday,00:00:00,30:00:00
22678_20,684552.8128000004,4819660.581700001,home,2.0,wkday,00:00:00,30:00:00
22679_20,684804.4683999997,4819565.633199999,home,2.0,wkday,00:00:00,30:00:00
2267_5,682637.1409999998,4825315.6449,home,2.0,wkday,00:00:00,30:00:00
22680_20,684688.8909999998,4819556.8946,home,2.0,wkday,00:00:00,30:00:00
22681_20,684642.0279999999,4819590.492799999,home,2.0,wkday,00:00:00,30:00:00
22682_20,684995.5478999997,4819558.4857,home,2.0,wkday,00:00:00,30:00:00
22683_20,684952.2296000002,4819543.891799999,home,2.0,wkday,00:00:00,30:00:00
22684_20,684897.9080999997,4819521.318299999,home,2.0,wkday,00:00:00,30:00:00
22685_20,684828.1513999999,4819511.0616999995,home,2.0,wkday,00:00:00,30:00:00
22686_20,684597.1734999996,4819528.6822999995,home,2.0,wkday,00:00:00,30:00:00
22687_20,684274.2373000002,4819496.8367,home,2.0,wkday,00:00:00,30:00:00
22688_20,684520.5710000005,4819478.198100001,home,2.0,wkday,00:00:00,30:00:00
22689_20,684936.2428000001,4819449.4463,home,2.0,wkday,00:00:00,30:00:00
2268_5,683086.4200999998,4825377.409700001,home,4.0,wkday,00:00:00,30:00:00
22690_20,684806.8214999996,4819469.773399999,home,2.0,wkday,00:00:00,30:00:00
22691_20,684544.2449000003,4819452.3541,home,2.0,wkday,00:00:00,30:00:00
22692_20,684296.5577999996,4819453.0338,home,2.0,wkday,00:00:00,30:00:00
22693_20,684732.9713000003,4819446.267200001,home,2.0,wkday,00:00:00,30:00:00
22694_20,684677.0281999996,4819445.011399999,home,2.0,wkday,00:00:00,30:00:00
22695_20,684483.2756000003,4819427.2568,home,2.0,wkday,00:00:00,30:00:00
22696_20,684294.2473999998,4819408.886499999,home,2.0,wkday,00:00:00,30:00:00
22697_20,684323.0022999998,4819393.3752,home,2.0,wkday,00:00:00,30:00:00
22698_20,684944.6889000004,4819368.832599999,home,2.0,wkday,00:00:00,30:00:00
22699_20,684512.1616000002,4819405.551999999,home,2.0,wkday,00:00:00,30:00:00
2269_5,682787.4504000004,4825363.9802,home,2.0,wkday,00:00:00,30:00:00
226_7,685939.9085999997,4825187.9213,home,2.0,wkday,00:00:00,30:00:00
22700_20,684378.0888999999,4819361.2096,home,2.0,wkday,00:00:00,30:00:00
22701_20,684786.5431000004,4819398.364800001,home,2.0,wkday,00:00:00,30:00:00
22702_20,684544.2662000004,4819382.3993,home,2.0,wkday,00:00:00,30:00:00
22703_20,684650.1539000003,4819373.054099999,home,2.0,wkday,00:00:00,30:00:00
22704_20,684435.2084999997,4819323.3442,home,2.0,wkday,00:00:00,30:00:00
22705_20,684282.8479000004,4819352.803200001,home,2.0,wkday,00:00:00,30:00:00
22706_20,684821.9760999996,4819346.771199999,home,2.0,wkday,00:00:00,30:00:00
22707_20,684882.2107999995,4819350.562899999,home,2.0,wkday,00:00:00,30:00:00
22708_20,684947.0937000001,4819337.1974,home,2.0,wkday,00:00:00,30:00:00
22709_20,684310.9017000003,4819335.779999999,home,2.0,wkday,00:00:00,30:00:00
2270_5,683036.4266999997,4825923.365499999,home,2.0,wkday,00:00:00,30:00:00
22710_20,684830.0716000004,4819321.539799999,home,2.0,wkday,00:00:00,30:00:00
22711_20,684334.4139999999,4819324.2037,home,2.0,wkday,00:00:00,30:00:00
22712_20,684888.9622,4819322.4846,home,2.0,wkday,00:00:00,30:00:00
22713_20,684662.4252000004,4819318.7996,home,2.0,wkday,00:00:00,30:00:00
22714_20,684360.9622,4819305.8212,home,2.0,wkday,00:00:00,30:00:00
22715_20,684941.2293999996,4819304.775699999,home,2.0,wkday,00:00:00,30:00:00
22716_20,684299.8739999998,4819299.444800001,home,2.0,wkday,00:00:00,30:00:00
22717_20,684781.6144000003,4819296.570499999,home,2.0,wkday,00:00:00,30:00:00
22718_20,684891.8821999999,4819296.476,home,2.0,wkday,00:00:00,30:00:00
22719_20,684597.5575000001,4819294.436899999,home,2.0,wkday,00:00:00,30:00:00
2271_5,682992.1513999999,4825910.338300001,home,24.0,wkday,00:00:00,30:00:00
22720_20,685017.2923999997,4819262.685799999,home,2.0,wkday,00:00:00,30:00:00
22721_20,684667.8536999999,4819292.6599,home,2.0,wkday,00:00:00,30:00:00
22722_20,684722.8519000001,4819290.7915,home,2.0,wkday,00:00:00,30:00:00
22723_20,684409.5931000002,4819275.0394,home,2.0,wkday,00:00:00,30:00:00
22724_20,684337.5321000004,4819260.220000001,home,2.0,wkday,00:00:00,30:00:00
22725_20,684433.398,4819259.418400001,home,2.0,wkday,00:00:00,30:00:00
22726_20,684541.5138999997,4819264.3774999995,home,2.0,wkday,00:00:00,30:00:00
22727_20,684885.9720999999,4819270.9672,home,2.0,wkday,00:00:00,30:00:00
22728_20,684840.7092000004,4819269.659700001,home,2.0,wkday,00:00:00,30:00:00
22729_20,684732.1635999996,4819267.1511,home,2.0,wkday,00:00:00,30:00:00
2272_5,683037.4874,4825906.4673999995,home,2.0,wkday,00:00:00,30:00:00
22730_20,684778.2341999998,4819264.057399999,home,2.0,wkday,00:00:00,30:00:00
22731_20,684600.9590999996,4819262.630999999,home,2.0,wkday,00:00:00,30:00:00
22732_20,684785.5098000001,4819968.5735,home,2.0,wkday,00:00:00,30:00:00
22733_20,686418.3541000001,4820517.5743,home,2.0,wkday,00:00:00,30:00:00
22734_20,686318.0593999997,4820512.0909,home,2.0,wkday,00:00:00,30:00:00
22735_20,686293.9130999995,4820528.6569,home,2.0,wkday,00:00:00,30:00:00
22736_20,686217.5301000001,4820531.403100001,home,2.0,wkday,00:00:00,30:00:00
